mark,fuel,vol_engine,year,mileage,price
15,0,1396,2018,134964,42900
15,0,1396,2017,108203,39900
15,0,1582,2015,152013,33999
15,1,1591,2014,141315,55000
15,2,1396,2014,161277,37884
15,0,1396,2015,69000,38500
15,0,1582,2014,187400,31900
15,1,1368,2016,139000,38999
15,0,1582,2017,151000,43899
15,1,1396,2013,105000,35900
15,1,1396,2013,135000,33800
15,0,1582,2017,184079,41999
15,2,1396,2012,75000,34500
15,1,1396,2014,104040,35999
15,1,1591,2013,170000,34900
15,1,1591,2012,105345,36900
15,0,1582,2017,187293,39500
15,1,1368,2017,151000,41900
15,1,1396,2013,99999,34900
15,1,1396,2012,138000,31999
15,0,1598,2018,109000,71990
15,0,1582,2014,100162,39900
15,0,1582,2017,210000,34600
15,0,1582,2017,245300,37900
15,0,1396,2015,92000,38900
15,2,1396,2014,118989,41800
15,0,1396,2014,130000,35900
15,1,1591,2017,63000,51900
15,1,1591,2012,191000,34900
15,1,1591,2014,124500,37300
15,1,1396,2013,181389,30888
15,1,1396,2013,169489,30988
15,0,1582,2013,231000,28900
15,0,1582,2014,168180,41900
15,0,1582,2012,224000,11800
15,1,1368,2019,30000,61000
15,0,1582,2019,10548,70000
15,1,1400,2019,51314,69900
15,1,1368,2018,46110,61001
15,1,1353,2019,57000,77800
15,1,1368,2018,60899,54850
15,1,1353,2020,22534,92000
15,0,1396,2018,132293,47990
15,1,1353,2018,61803,73900
15,1,1353,2020,38000,82900
15,3,1580,2020,5500,119900
15,1,1353,2018,48574,75000
15,0,1598,2019,60490,63900
15,3,1580,2020,6079,125900
15,0,1582,2018,142596,48900
15,3,1580,2020,12000,122900
15,0,1582,2018,123657,62000
15,1,1353,2018,37895,73000
15,1,1353,2020,14439,72900
15,1,1368,2019,38700,69900
15,1,1368,2018,87416,55900
15,1,1353,2019,16000,89900
15,1,1353,2019,13000,86900
15,1,1396,2017,135898,57500
15,1,1368,2018,96103,54900
15,1,1353,2019,56250,61900
15,1,1368,2019,65000,64900
15,1,1353,2019,67976,69900
15,1,1368,2020,10860,67900
15,1,1368,2018,70800,50900
15,1,1368,2020,35953,79900
15,3,1580,2020,15500,117900
15,0,1400,2018,149000,42600
15,1,1368,2020,27000,69900
15,0,1582,2019,63600,62999
15,0,1582,2018,159684,63000
15,3,1580,2020,14979,123900
15,3,1580,2020,21903,122900
15,1,1368,2019,12323,54999
15,1,1368,2019,93000,62900
15,1,1368,2019,37000,57999
15,1,1353,2020,43700,82900
15,1,1353,2020,31400,77900
15,1,1368,2018,73000,54900
15,0,1598,2019,92025,67900
15,0,1582,2018,89300,54900
15,0,1598,2020,19743,102900
15,1,1368,2019,29552,62900
15,1,1368,2019,98022,56900
15,0,1598,2018,38360,73900
15,2,1368,2019,120100,52800
15,0,1598,2018,122685,76900
15,1,1368,2016,110000,46500
15,1,1368,2019,68200,63900
15,1,1358,2020,18754,79900
15,1,1368,2019,67600,63900
15,1,1400,2019,66850,63800
15,1,1368,2020,17495,79900
15,0,1582,2018,121989,76900
15,1,1368,2019,57000,58499
15,1,1580,2020,12900,124900
15,1,1353,2019,58000,65900
15,1,1368,2018,44100,61900
15,1,1353,2019,42000,77900
15,1,1353,2020,47500,82900
15,1,1368,2018,75000,55800
15,0,1598,2020,13000,79900
15,3,1580,2020,14000,109000
15,1,1400,2018,96723,73500
15,1,1353,2018,50000,69900
15,1,1353,2019,29000,71400
15,3,1580,2020,18925,116889
15,1,1353,2019,24000,67900
15,0,1582,2018,72391,72000
15,0,1582,2018,73094,84900
15,1,1368,2019,81000,62900
15,1,1368,2019,103500,55800
15,2,1368,2019,117600,53800
15,1,1368,2019,51000,79900
15,1,1353,2020,18300,95900
15,3,1580,2020,13450,114000
15,1,1368,2018,44997,69900
15,0,1598,2018,128000,57900
15,0,1582,2018,110033,69000
15,1,1353,2018,63162,74000
15,1,1368,2019,66699,61500
15,1,1353,2018,37895,73000
15,0,1582,2018,133868,64000
15,1,1353,2019,27800,75900
15,3,1580,2020,18300,119900
15,1,1353,2020,23924,79999
15,1,1368,2018,56396,60000
15,1,1353,2019,31678,83000
15,1,1368,2019,89000,62900
15,0,1582,2018,115716,52900
15,0,1582,2018,130722,49900
15,1,1353,2020,18200,75900
15,3,1580,2020,9000,115000
15,0,1582,2018,138081,60500
15,1,1353,2018,51811,75000
15,3,1580,2020,17520,116899
15,1,1368,2019,22500,65900
15,1,1591,2019,82000,102990
15,0,1400,2018,120000,47900
15,0,1582,2018,150000,59990
15,3,1580,2020,6400,111900
15,1,1353,2018,89875,61001
15,1,1368,2019,36000,53900
15,0,1582,2018,118315,60500
15,1,1368,2019,46753,61200
15,1,1591,2019,22800,99900
15,1,1580,2020,23828,117000
15,1,1368,2019,81112,66900
15,1,1368,2018,57219,59400
15,0,1582,2018,137332,67000
15,1,1368,2019,76512,66900
15,1,1368,2019,80792,57900
15,1,1368,2019,96741,66900
15,1,1368,2019,65116,66900
15,2,1368,2019,138100,51800
15,1,1353,2020,34600,77900
15,1,1368,2018,62335,52000
15,0,1598,2019,109000,65850
15,1,1368,2019,79842,62900
15,1,1353,2019,44250,64900
15,1,1368,2019,82883,66900
15,1,1368,2019,73072,65900
15,0,1598,2019,66800,51900
15,1,1368,2019,71001,67900
15,1,1353,2020,17310,67900
15,1,1353,2019,112970,69900
15,1,1353,2020,17310,67900
15,1,1353,2019,112970,69900
15,1,1368,2020,29550,78900
15,1,1368,2019,21000,62900
15,1,1368,2018,50000,26000
15,0,1598,2018,64200,56990
15,1,1368,2018,59000,64000
15,0,1598,2020,10950,18900
15,1,1580,2020,10692,125000
15,1,1368,2019,24000,62900
15,1,1368,2019,21000,59900
15,1,1368,2019,38407,68000
15,1,1353,2020,10560,77900
15,1,1353,2020,6900,88900
15,1,1353,2019,19000,69900
15,1,1368,2018,68800,69500
15,1,1353,2019,54193,65900
15,1,1580,2020,9700,111000
15,1,1591,2009,162000,14900
15,1,1396,2009,92000,17900
15,0,1582,2008,174000,18900
15,0,1582,2009,193000,20400
15,1,1591,2009,179000,18500
15,0,1582,2011,182000,21900
15,1,1396,2009,138000,17900
15,1,1591,2008,221700,10200
15,1,1396,2009,196000,16900
15,1,1396,2009,170000,14500
15,0,1582,2008,174000,18000
15,2,1591,2008,155000,19900
15,2,1591,2008,252000,12000
15,1,1396,2011,194000,23500
15,0,1582,2009,211114,18500
15,1,1396,2011,139000,21900
15,1,1591,2010,192700,19990
15,2,1591,2009,176100,17900
15,1,1591,2008,141576,17000
15,1,1396,2008,129000,18500
15,1,1396,2010,148900,19900
15,0,1582,2010,189000,20900
15,1,1396,2010,178000,21900
15,0,1991,2007,154000,16800
15,2,1591,2008,103000,19000
15,2,1591,2011,173000,19900
15,1,1396,2011,160000,23900
15,1,1396,2007,66088,17900
15,1,1396,2009,145845,18800
15,1,1396,2007,199600,13900
15,2,1396,2011,135483,23900
15,1,1396,2011,114000,23900
15,0,1582,2008,182300,15900
15,0,1991,2008,249000,14900
15,1,1396,2007,158921,13600
15,0,1582,2008,212000,18000
15,0,1582,2010,214000,20400
15,1,1591,2007,184000,17300
15,0,1582,2010,220000,18999
15,1,1396,2010,179685,19900
15,1,1396,2007,174000,12900
15,1,1591,2010,110000,25900
15,1,1396,2008,142500,17900
15,1,1591,2009,196000,15600
15,2,1591,2008,184800,16000
15,0,1582,2008,154879,14900
15,1,1396,2007,200000,14900
15,1,1396,2012,122139,23700
15,1,1975,2008,172000,14300
15,1,1591,2009,210515,15800
15,0,1582,2007,233000,14500
15,0,1582,2011,220000,16999
15,1,1591,2009,198000,17900
15,0,1582,2012,224000,19999
15,1,1396,2007,137452,16900
15,2,1591,2009,116939,17300
15,0,1582,2008,241455,15900
15,1,1591,2008,187000,13990
15,1,1396,2011,145000,24500
15,1,1396,2009,149000,18900
15,1,1396,2012,164000,22900
15,1,1396,2009,172000,17300
15,0,1582,2010,200000,19900
15,1,1591,2007,175000,17777
15,1,1396,2008,230000,14900
15,0,1582,2009,183230,16000
15,1,1396,2012,90000,25900
15,0,1582,2011,219000,20900
15,1,1396,2007,130000,13900
15,1,1396,2012,133000,28997
15,2,1396,2011,170000,19999
15,1,1975,2008,192000,17999
15,0,1582,2007,177240,8500
15,0,1991,2010,221604,19500
15,0,1582,2008,180000,17500
15,1,1396,2011,139239,24900
15,1,1396,2011,125000,20900
15,1,1396,2008,155000,17900
15,2,1396,2010,147500,20500
15,0,1991,2008,251000,11300
15,1,1396,2007,211574,15000
15,0,1582,2008,239000,15900
15,1,1591,2008,161200,16300
15,1,1396,2010,154000,20800
15,1,1591,2009,190000,18800
15,1,1396,2009,131000,21000
15,0,1582,2011,211000,19900
15,0,1582,2011,211000,19900
15,1,1396,2008,133000,15400
15,1,1396,2009,185444,17800
15,0,1582,2012,229000,21990
15,1,1396,2007,137111,14900
15,1,1396,2007,152371,14400
15,0,1582,2011,166500,19500
15,0,1582,2008,169000,17500
15,1,1975,2007,170355,19908
15,0,1582,2010,220000,19900
15,2,1591,2008,240000,15800
15,1,1396,2007,179000,15900
15,0,1991,2008,226000,19900
15,0,1582,2010,181900,20800
15,1,1975,2008,191000,14900
15,0,1582,2007,194500,16500
15,1,1400,2008,191300,15900
15,1,1396,2008,178000,14900
15,1,1396,2009,172760,18900
15,1,1396,2009,156000,19900
15,2,1396,2007,250000,15900
15,0,1582,2010,221000,20400
15,0,1582,2009,228944,14900
15,1,1561,2008,173994,18900
15,1,1396,2009,237000,15400
15,1,1591,2009,145177,23900
15,1,1591,2007,201354,15900
15,0,1582,2012,176000,21900
15,0,1582,2009,245967,17000
15,1,1396,2010,146253,21900
15,2,1591,2008,232511,13500
15,0,1582,2007,170000,14900
15,1,1591,2010,104003,22299
15,1,1591,2011,118212,22900
15,1,1396,2010,180000,17800
15,0,1991,2008,195000,13700
15,1,1591,2010,172000,23900
15,0,1582,2008,118990,18400
15,1,1591,2009,197000,18500
15,1,1396,2007,127750,15000
15,1,1396,2009,121000,17600
15,0,1582,2010,223000,19400
15,0,1582,2011,246000,16500
15,1,1396,2008,225000,12500
15,1,1591,2009,208450,17000
15,1,1396,2011,179000,21000
15,1,1396,2009,154000,16900
15,1,1591,2007,95000,18900
15,0,1582,2007,236000,12900
15,2,1591,2008,202000,15950
15,0,1582,2009,195000,19900
15,1,1396,2009,194000,15700
15,1,1396,2010,148000,18900
15,1,1396,2010,174000,19999
15,1,1396,2009,165600,18900
15,0,1582,2008,219777,12200
15,1,1591,2007,152000,16400
15,0,1582,2007,170300,15900
15,0,1582,2009,175000,18888
15,1,1396,2011,147000,20900
15,0,1582,2011,178300,21800
15,1,1591,2008,118415,16500
15,1,1591,2008,159800,18900
15,1,1396,2010,102000,25600
15,0,1582,2009,171000,12900
15,1,1396,2012,142000,24900
15,1,1396,2011,187000,22900
15,2,1396,2007,197000,17900
15,0,1582,2010,235000,19900
15,1,1396,2011,126400,22700
15,1,1396,2009,110973,16900
15,0,1582,2010,229431,18700
15,1,1396,2009,203000,18800
15,1,1396,2010,142966,23000
15,1,1396,2011,150700,21400
15,1,1396,2009,143000,18800
15,0,1582,2010,229000,21900
15,1,1396,2011,220000,22500
15,1,1591,2007,169000,16900
15,0,1582,2009,94500,24900
15,0,1582,2009,174975,20000
15,1,1396,2008,119000,16900
15,1,1396,2008,167000,17900
15,2,1600,2008,197167,17800
15,0,1582,2011,231600,15999
15,1,1396,2009,149898,19950
15,1,1396,2009,152283,18500
15,1,1591,2008,147835,18990
15,1,1591,2007,127000,18900
15,1,1396,2009,175000,18900
15,0,1582,2008,148700,16900
15,1,1591,2008,226000,14000
15,1,1396,2011,173077,22990
15,0,1582,2009,210000,15900
15,1,1591,2008,195000,18900
15,0,1582,2011,179911,19900
15,0,1582,2010,199232,20999
15,1,1396,2010,148300,19700
15,1,1600,2008,197000,15900
15,1,1600,2008,120000,16900
15,0,1582,2007,177000,12900
15,0,1582,2009,211516,19500
15,1,1396,2010,98000,21900
15,1,1396,2009,142393,19000
15,1,1591,2008,136000,17800
15,0,1582,2010,228856,22900
15,0,1582,2009,183233,15900
15,1,1396,2010,215000,19900
15,1,1396,2010,136000,18900
15,1,1396,2007,214000,12999
15,0,1582,2009,189216,17700
15,1,1591,2007,161810,17500
15,1,1396,2008,127981,17000
15,0,1991,2009,158188,19900
15,1,1600,2007,127100,21900
15,1,1400,2009,142000,19900
15,1,1396,2009,111000,18900
15,1,1396,2009,116410,19999
15,1,1396,2009,159800,18900
15,0,1582,2009,224000,21900
15,1,1975,2008,199185,15600
15,1,1396,2010,125000,19900
15,1,1396,2008,87657,18900
15,0,1582,2010,151000,19900
15,2,1396,2009,178000,12000
15,1,1396,2009,182546,16900
15,0,1991,2009,173253,17700
15,1,1396,2010,149800,18900
15,1,1591,2009,136000,18900
15,0,1582,2011,208926,18000
15,1,1396,2009,147000,20200
15,1,1396,2009,119937,17900
15,0,1396,2015,147000,32000
15,1,1396,2011,139000,22900
15,1,1396,2007,191698,16700
15,1,1396,2009,133000,19500
15,1,1396,2010,99833,23499
15,1,1396,2008,184600,13900
15,1,1396,2010,130000,19900
15,0,1991,2009,247000,14900
15,1,1396,2010,120000,23500
15,0,1582,2008,168421,18900
15,1,1396,2009,192781,17900
15,0,1582,2007,159000,13900
15,0,1582,2009,235000,13900
15,1,1591,2009,118224,17950
15,1,1396,2009,152000,19700
15,1,1591,2008,148000,17900
15,1,1396,2007,188000,15900
15,1,1396,2010,81000,21999
15,1,1400,2010,182354,18999
15,1,1396,2008,148000,15700
15,1,1396,2009,71000,16900
15,2,1396,2011,150000,16000
15,0,1582,2011,202000,22900
15,0,1582,2008,231000,15500
15,0,1582,2007,121000,18900
15,1,1591,2008,143000,18900
15,1,1396,2011,106000,25900
15,0,1582,2012,227800,23900
15,1,1591,2010,150760,21900
15,1,1591,2007,155000,14900
15,0,1582,2009,239000,16900
15,1,1396,2012,130000,30900
15,2,1591,2008,154000,18900
15,1,1591,2008,120000,17900
15,0,1582,2011,151000,17900
15,0,1582,2009,180500,16900
15,1,1396,2008,180467,15499
15,1,1396,2010,158000,22200
15,0,1582,2011,226000,21500
15,1,1591,2009,163000,19900
15,1,1396,2009,181000,17450
15,0,1582,2008,199900,15900
15,1,1591,2009,200150,20900
15,0,1582,2009,226000,12200
15,1,1396,2009,167738,19900
15,1,1591,2008,213000,16600
15,1,1396,2010,109577,23900
15,0,1582,2009,170000,19000
15,1,1400,2011,151000,23900
15,1,1591,2007,138524,15600
15,0,1685,2012,225524,41500
15,0,1685,2016,245200,45000
15,1,1591,2018,82818,87000
15,1,1591,2017,82000,62900
15,0,1685,2015,98435,68000
15,1,1999,2017,53730,87500
15,3,1999,2017,58702,79900
15,3,1999,2016,48772,93900
15,0,1685,2016,116184,77900
15,0,1685,2015,105742,69900
15,0,1685,2015,157580,59500
15,1,1998,2016,64982,105700
15,0,1668,2017,95000,79900
15,0,1685,2017,96582,79900
15,0,1685,2018,104000,70900
15,1,1999,2015,131000,55900
15,1,2359,2019,49000,68000
15,0,1685,2015,98435,68000
15,1,1998,2014,112736,60000
15,1,1998,2018,44264,111000
15,0,1685,2012,140752,44500
15,0,1685,2016,239000,61900
15,1,1591,2018,86324,89000
15,1,1591,2018,81500,87900
15,0,1685,2016,92000,72900
15,1,1591,2018,65100,80000
15,0,1685,2017,78000,81500
15,0,1685,2012,119114,41500
15,0,1685,2017,92000,85900
15,0,1685,2017,36000,86900
15,0,1685,2018,158160,65900
15,0,1685,2012,185000,43900
15,0,1685,2015,165300,59900
15,0,1685,2016,170000,66900
15,0,1685,2016,72483,83901
15,0,1685,2017,205000,59000
15,1,1591,2019,62619,109900
15,0,1685,2012,53000,49900
15,0,1685,2013,181000,45800
15,1,1998,2016,100000,92900
15,0,1598,2018,101000,95900
15,0,1685,2018,79418,78900
15,0,1685,2018,140502,72900
15,0,1685,2017,70000,80799
15,1,1998,2017,99138,99900
15,1,2359,2018,14885,79900
15,0,1685,2015,62400,79999
15,1,1591,2019,74600,87900
15,0,1598,2018,101000,95900
15,0,1685,2017,180000,69900
15,1,1591,2018,82818,87000
15,0,1685,2015,215518,60000
15,0,1685,2015,181114,56000
15,0,1685,2016,118000,81500
15,0,1685,2017,157000,67900
15,0,1685,2011,244000,37900
15,1,1998,2017,150202,63900
15,1,1591,2018,45400,102900
15,0,1685,2012,222000,41000
15,3,1999,2017,42000,80500
15,1,1600,2018,55500,117890
15,0,1685,2017,137488,59900
15,1,1999,2012,168000,34900
15,0,1685,2016,147960,69900
15,0,1685,2018,169900,69900
15,0,1685,2018,109162,86500
15,0,1685,2016,76100,88900
15,1,1998,2017,105000,78000
15,1,1591,2019,59156,93900
15,0,1685,2015,125500,59900
15,0,1685,2012,173000,47900
15,1,1998,2019,52000,99000
15,1,1998,2016,102938,94500
15,0,1685,2017,59061,75900
15,1,1591,2019,46690,104900
15,0,1685,2017,191436,56900
15,1,2000,2019,59500,86900
15,1,1591,2019,33500,95900
15,1,1591,2019,69053,96900
15,0,1685,2013,220000,38899
15,0,1685,2017,76100,96800
15,0,1685,2015,71447,55200
15,1,1999,2015,59000,53900
15,0,1685,2017,196000,64900
15,1,1999,2019,27480,83900
15,0,1598,2018,126000,96900
15,0,1685,2016,56108,82990
15,0,1685,2016,179900,77700
15,0,1685,2012,163509,44000
15,0,1685,2015,115000,75400
15,3,1999,2017,58500,83500
15,0,1598,2019,83800,81400
15,0,1685,2014,179000,57400
15,0,1685,2018,152000,71900
15,0,1685,2017,117500,65900
15,0,1685,2017,172000,67990
15,1,1591,2019,86137,86900
15,0,1685,2018,152000,71900
15,1,2000,2019,61326,86900
15,0,1685,2016,184023,57600
15,1,1600,2019,58177,93000
15,1,1999,2017,108766,85900
15,0,1685,2014,215000,47900
15,0,1685,2016,115900,68900
15,1,1591,2019,72156,95900
15,0,1685,2012,196500,41500
15,0,1685,2018,107800,88900
15,1,1591,2019,72496,92900
15,1,1591,2019,85000,87900
15,1,1998,2018,30000,68900
15,1,1999,2012,120000,32300
15,1,1999,2019,62400,83900
15,1,1591,2019,78700,87900
15,1,1998,2017,99900,102000
15,0,1685,2017,79415,84800
15,1,1591,2019,74065,106900
15,1,1591,2018,94142,79900
15,0,1685,2016,75418,72000
15,0,1685,2016,88000,68000
15,2,1999,2012,119000,34500
15,1,1999,2014,105000,53900
15,0,1685,2017,100000,73800
15,1,1999,2014,73000,56900
15,0,1685,2017,199321,69900
15,0,1685,2011,99177,39900
15,0,1685,2012,168000,43900
15,1,1999,2019,87697,82900
15,1,2400,2019,30590,81000
15,3,2000,2017,24100,98800
15,1,2359,2018,94587,73990
15,0,1685,2017,129000,69900
15,0,1685,2016,40305,82900
15,0,1685,2015,230000,59900
15,0,1685,2017,135000,54500
15,3,1999,2014,250000,46300
15,0,1685,2015,82200,65900
15,1,1999,2019,62504,83900
15,1,1999,2017,129600,85000
15,1,2359,2019,19300,89999
15,0,1685,2017,179900,79999
15,1,1999,2017,51973,79900
15,0,1685,2018,85125,92899
15,0,1685,2016,81900,59900
15,0,1685,2011,222394,49198
15,0,1685,2015,139000,55800
15,0,1685,2016,150000,69700
15,1,1999,2019,67117,83900
15,1,1598,2018,88890,89900
15,0,1685,2015,170314,55800
15,0,1685,2017,120000,72900
15,0,1598,2018,104397,70000
15,0,1685,2018,99963,75000
15,0,1685,2016,215000,53000
15,1,1591,2019,61600,87900
15,1,1999,2019,77898,83900
15,1,1248,2017,85632,39500
15,1,1248,2016,38592,38000
15,2,1248,2015,79550,32000
15,1,1248,2012,83000,20000
15,1,1248,2016,142000,24500
15,1,1248,2015,33900,31111
15,1,1248,2015,147000,30900
15,1,1248,2011,145000,17900
15,1,1248,2015,120000,22900
15,1,1248,2014,109900,31999
15,1,1248,2014,56000,22900
15,1,1248,2012,125900,19900
15,1,1248,2017,63740,39900
15,1,1248,2020,17131,41500
15,1,1248,2019,20000,49900
15,1,1248,2018,28000,43900
15,1,1248,2016,61500,39999
15,1,1248,2018,83302,38900
15,1,1248,2019,8853,44900
15,1,1248,2017,69422,39500
15,1,1591,2016,56515,49900
15,1,1353,2019,54909,102000
15,1,1591,2008,220000,17900
15,1,1591,2009,134000,20400
15,1,1353,2020,35200,112900
15,1,1396,2012,113000,22800
15,2,1591,2009,215000,11200
15,1,1591,2013,98000,35900
15,1,1353,2020,29131,107900
15,2,1591,2008,250000,13999
15,1,1353,2020,26010,110000
15,1,1396,2008,159000,14900
15,1,1353,2019,34000,75900
15,1,1591,2013,170000,28900
15,0,1598,2019,84000,83000
15,0,1582,2013,181780,33500
15,1,1396,2013,177000,25900
15,0,1600,2010,160000,14900
15,1,1591,2019,28000,92900
15,0,1598,2019,133000,88000
15,1,1591,2008,159000,18900
15,1,1591,2009,153000,15500
15,0,1582,2008,185000,14900
15,2,1591,2013,219000,42900
15,1,1591,2008,210000,14990
15,1,1353,2020,38500,106900
15,1,1591,2011,110000,22900
15,0,1582,2012,236000,19999
15,1,1591,2019,37679,109899
15,1,1975,2008,195000,19900
15,1,1591,2008,85200,18900
15,1,1353,2020,22029,114900
15,1,1353,2019,33585,109001
15,0,1598,2020,20000,102900
15,1,1396,2010,190900,15000
15,2,1591,2008,250000,13999
15,0,1396,2008,177184,19900
15,2,1591,2009,162685,17900
15,1,1396,2010,180000,16500
15,0,1582,2012,194000,18900
15,1,1396,2011,181700,21800
15,0,1582,2012,198000,21900
15,1,1591,2008,149575,16499
15,1,1591,2008,158000,14500
15,1,1591,2019,42000,109900
15,1,1353,2020,26010,110000
15,1,1396,2009,136500,18500
15,1,1353,2019,33585,109001
15,1,1396,2013,160000,23333
15,1,1591,2008,127000,15900
15,1,1591,2015,70000,38745
15,1,1591,2019,82200,98900
15,1,1396,2009,77000,16900
15,1,1591,2013,156000,37500
15,1,1591,2011,124000,22999
15,1,1591,2008,156248,17900
15,0,1582,2016,170419,42900
15,1,1591,2020,36000,115000
15,1,1396,2014,146000,32900
15,1,1591,2019,45000,105000
15,1,1396,2013,189000,27000
15,1,1353,2019,54909,100000
15,1,1396,2010,134607,15990
15,1,1591,2013,149000,49999
15,1,1353,2020,25800,112900
15,1,1591,2010,200000,18900
15,1,1591,2009,126000,17900
15,1,1396,2010,166000,18900
15,1,1591,2008,203000,16900
15,1,1396,2009,99000,17900
15,2,1591,2008,183600,15900
15,1,1396,2009,136500,18500
15,1,1353,2019,33585,109001
15,1,1396,2013,160000,23333
15,1,1591,2008,127000,15900
15,1,1591,2015,70000,38745
15,1,1591,2019,82200,98900
15,1,1396,2009,77000,16900
15,1,1591,2013,156000,37500
15,1,1591,2011,124000,22999
15,1,1591,2008,156248,17900
15,0,1582,2016,170419,42900
15,1,1591,2020,36000,115000
15,1,1396,2014,146000,32900
15,1,1591,2019,45000,105000
15,1,1396,2013,189000,27000
15,1,1353,2019,54909,100000
15,1,1396,2010,134607,15990
15,1,1591,2013,149000,49999
15,1,1353,2020,25800,112900
15,1,1591,2010,200000,18900
15,1,1591,2009,126000,17900
15,1,1396,2010,166000,18900
15,1,1591,2008,203000,16900
15,1,1396,2009,99000,17900
15,2,1591,2008,183600,15900
15,1,2359,2010,78000,41000
15,0,2199,2010,175383,47000
15,0,2199,2011,213000,41900
15,0,1995,2013,159000,61500
15,1,2359,2009,109100,39950
15,0,1995,2012,179000,45900
15,0,1995,2011,153000,41500
15,0,2199,2012,140500,65000
15,2,2359,2010,179000,31500
15,1,2359,2012,56000,52700
15,0,2199,2012,117799,65900
15,0,1995,2011,171862,40900
15,1,2359,2012,138000,35900
15,0,2199,2013,188000,58900
15,0,1995,2010,222799,36900
15,1,2359,2011,237726,39900
15,0,2199,2011,188609,38900
15,0,1995,2011,162000,44900
15,0,1995,2011,230000,43800
15,0,2199,2014,155000,57900
15,0,2199,2012,183000,63800
15,0,2199,2012,174200,61992
15,1,2359,2010,245000,44900
15,0,1995,2014,199200,55900
15,0,2199,2013,44700,72000
15,1,2359,2011,96490,58990
15,0,1995,2011,218255,38800
15,0,2199,2017,37500,79800
15,0,1995,2017,47000,139700
